country_code,indicator_code,indicator_name,year,value
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,43.5
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,43.8
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,43.8
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,43.5
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,43.2
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,42.9
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,42.8
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,42.9
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,43.4
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,44.0
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,45.0
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,46.4
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,48.1
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,50.1
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,52.6
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,55.4
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,58.6
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,61.9
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,65.4
TKM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,68.7
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,4.7
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,4.8
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,5.0
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,5.1
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,5.3
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,5.5
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,5.6
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,5.8
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,6.0
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,6.2
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,6.4
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,6.6
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,6.8
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,7.0
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,7.3
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,7.5
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,7.8
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,8.1
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,8.5
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,8.9
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,9.4
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,9.9
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,10.5
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,11.1
TCA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,11.7
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,19.2
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,19.8
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,20.5
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,21.2
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,21.9
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,22.7
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,23.5
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,24.3
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,25.2
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,26.0
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,26.9
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,28.0
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,29.0
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,30.2
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,31.4
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,32.8
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,34.2
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,35.6
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,36.9
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,38.1
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,39.1
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,40.0
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,40.8
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,41.8
TUV,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,42.8
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,48.7
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,49.4
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,50.0
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,50.2
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,50.9
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,51.6
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,52.7
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,54.0
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,55.6
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,57.9
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,60.2
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,62.8
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,66.5
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,70.9
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,76.0
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,81.2
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,86.4
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,92.5
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,99.2
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,106.5
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,114.2
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,122.1
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,129.9
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,137.2
UGA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,143.9
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,7.9
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,8.0
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,8.5
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,8.2
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,8.4
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,8.5
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,8.7
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,8.9
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,9.1
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,9.5
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,9.8
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,10.2
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,10.7
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,11.2
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,11.7
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,12.3
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,12.9
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,13.4
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,14.0
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,14.5
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,15.1
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,15.8
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,16.6
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,17.4
UKR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,18.2
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,4.8
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,5.0
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,5.3
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,5.6
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,5.9
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,6.3
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,6.7
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,7.0
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,7.3
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,7.6
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,7.9
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,8.2
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,8.4
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,8.6
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,8.8
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,9.0
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,9.2
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,9.4
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,9.6
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,9.8
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,10.0
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,10.2
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,10.3
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,10.5
ARE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,10.7
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,4.7
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,4.6
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,4.5
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,4.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,4.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,4.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,4.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,4.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,4.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,4.5
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,4.5
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,4.6
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,4.8
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,5.0
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,5.2
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,5.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,5.6
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,5.8
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,5.9
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,6.0
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,6.1
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,6.2
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,6.3
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,6.4
GBR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,6.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,6.6
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,6.7
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,6.8
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,6.8
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,6.9
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,7.0
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,7.2
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,7.3
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,7.5
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,7.6
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,7.7
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,7.9
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,8.0
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,8.1
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,8.1
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,8.2
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,8.3
USA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,8.4
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,7.4
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,7.4
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,7.3
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,7.3
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,7.3
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,7.5
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,7.7
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,8.0
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,8.4
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,8.9
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,9.3
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,9.7
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,10.0
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,10.4
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,10.8
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,11.3
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,11.9
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,12.7
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,13.6
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,14.4
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,15.2
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,15.7
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,16.2
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,16.6
URY,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,17.0
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,13.4
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,13.7
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,14.1
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,14.6
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,15.1
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,15.7
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,16.4
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,17.3
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,18.4
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,19.7
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,21.3
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,23.0
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,25.0
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,27.3
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,29.8
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,32.6
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,35.5
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,38.6
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,41.9
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,45.2
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,48.6
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,51.9
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,55.0
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,58.0
UZB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,60.7
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,17.1
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,17.5
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,17.8
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,18.0
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,18.1
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,18.1
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,18.2
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,18.3
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,18.4
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,18.6
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,18.8
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,19.2
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,19.7
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,20.3
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,21.1
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,21.9
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,22.7
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,23.5
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,24.1
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,24.5
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,25.0
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,25.3
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,25.7
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,26.1
VUT,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,26.6
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,24.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,19.1
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,18.3
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,17.9
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,17.6
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,17.4
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,17.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,17.1
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,17.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,17.4
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,17.9
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,18.5
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,19.2
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,19.8
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,20.3
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,20.9
VEN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,21.5
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,17.3
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,17.8
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,18.4
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,18.9
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,19.5
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,20.0
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,20.5
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,20.9
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,21.3
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,21.6
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,22.0
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,22.3
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,22.5
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,22.8
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,23.1
VNM,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,23.4
